2021CS10584_2021CS10089,1,1,1,1,1,1,1,1,0.986766,0.986815,0.977088,0.97791
2021CS10585_2021CS10793,0,0,0,0,1,1,1,1,0.973708,0.973741,0.972676,0.973454
2021CS10586_2021CS50603,0,0,0,0,0,0,0,0,0,0,0,0
2020CS10395_2020CS10363,1,1,1,1,0,0,0,0,0.986775,0.986796,0.986746,0.986505
2020CS10604_2020CS10317,1,1,1,1,1,1,1,1,0.987611,0.987636,0.986559,0.98652
2020CS50421_2020CS50421,1,1,1,1,0,0,0,0,0.986766,0.986815,0.986579,0.986485
2020CS50423_2020CS50431,1,0,0,1,1,0,0,1,0.984033,0.983188,0.984086,0.983983
2020CS50428_2021CS10123,0,0,0,0,0,0,0,0,0,0,0,0
2020CS50434_2020CS10409,1,1,1,1,0,0,0,0,0.988397,0.988483,0.988266,0.988124
2020CS50439_2020CS50436,1,1,1,1,1,1,1,1,0.985449,0.986387,0.987414,0.985577
2021CS10014_2021CS50948,1,1,1,1,1,1,1,1,0.986707,0.986767,0.986594,0.98648
2021CS10068_2021CS10077,1,1,1,1,1,1,1,1,0.987569,0.987647,0.986579,0.987314
2021CS10069_2021CS10079,1,1,1,1,1,1,1,1,0.987569,0.987647,0.986579,0.987314
2021CS10071_2021CS10074,1,1,1,1,1,1,1,1,0.987511,0.987615,0.987355,0.987206
2021CS10072_2021CS10075,1,1,1,1,1,1,1,1,0.979016,0.979052,0.978142,0.978781
2021CS10080_2021CS10575,1,1,1,1,1,1,1,1,0.977272,0.977219,0.978023,0.977973
2021CS10081_2021CS10070,1,1,1,1,1,0,0,1,0.987569,0.987646,0.986579,0.987314
2021CS10085_2021CS10559,1,1,1,1,1,1,1,1,0.986664,0.98674,0.98659,0.986479
2021CS10088_2021CS50611,1,1,1,1,1,1,1,1,0.987567,0.98764,0.986578,0.987318
2021CS10090_2021CS50870,1,1,1,1,0,0,0,0,0.984191,0.984192,0.985036,0.984791
2021CS10091_2021CS10091,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10092_2021CS11211,1,1,1,1,1,1,1,1,0.973695,0.973743,0.972676,0.973457
2021CS10093_2021CS10578,1,1,1,1,0,0,0,0,0.963299,0.9633,0.985736,0.986485
2021CS10095_2021CS10569,1,1,1,1,1,1,1,1,0.987569,0.987649,0.986579,0.987315
2021CS10098_2021CS10110,1,1,1,1,1,1,1,1,0.98594,0.985929,0.985681,0.985573
2021CS10099_2021CS10574,0,0,0,0,0,0,0,0,0.121276,0.121276,0.121276,0.121276
2021CS10590_2021CS50608,1,1,1,1,1,1,1,1,0.986766,0.986815,0.985736,0.986485
2021CS10639_2021CS10076,1,1,1,1,1,1,1,1,0.987569,0.987647,0.986579,0.987314
2021CS10891_2021CS10560,1,1,1,1,1,1,1,1,0.985945,0.985741,0.985621,0.986393
2021CS10914_2021CS50599,1,1,1,1,1,1,1,1,0.987569,0.987646,0.986579,0.987314
2021CS10917_2021CS10962,1,1,1,1,1,1,1,1,0.880632,0.880682,0.878808,0.878769
2021CS11010_2021CS50604,1,1,1,1,1,1,1,1,0.936369,0.936354,0.924346,0.924346
2021CS50125_2021CS50612,1,1,1,1,1,0,0,1,0.986766,0.986815,0.985736,0.986485
2021CS50126_2021CS50128,1,1,1,1,1,1,1,1,0.968494,0.968498,0.977003,0.975227
2021CS50129_2021CS50591,1,1,1,1,0,0,0,0,0,0,0,0
2021CS50593_2021CS10103,1,1,1,1,1,1,1,1,0.987605,0.987662,0.986596,0.987332
2021CS50594_2021CS50596,1,1,1,1,1,1,1,1,0.963299,0.9633,0.986589,0.986901
2021CS50595_2021CS10073,1,1,1,1,0,0,0,0,0.983209,0.984989,0.984967,0.984635
2021CS50598_2021CS10084,1,1,1,1,1,1,1,1,0.987569,0.987646,0.986579,0.987314
2021CS50601_2021CS10102,1,1,1,1,1,1,1,1,0.987567,0.98764,0.986578,0.987318
2021CS50602_2021CS50597,0,0,0,0,0,0,0,0,0.977242,0.977242,0.977219,0.977171
2021CS50605_2021CS10078,1,1,1,1,1,1,1,1,0.985035,0.985061,0.984156,0.984955
2021CS50607_2021CS50609,1,1,1,1,1,1,1,1,0.986473,0.987086,0.986598,0.98648
2021CS50610_2021CS10116,1,1,1,1,0,0,0,0,0.986766,0.986815,0.985736,0.986485
2021CS50613_2021CS10587,1,1,1,1,1,0,0,1,0.986656,0.986731,0.986583,0.985615
2021CS50614_2021CS10118,1,1,1,1,0,0,0,0,0.987567,0.98764,0.986578,0.987318
2021CS50615_2021CS50622,1,1,1,1,1,1,1,1,0.987569,0.987647,0.986579,0.987314
2021CS50617_2021CS50616,0,0,0,0,0,0,0,0,0,0,0,0
2021CS50746_2021CS10120,1,1,1,1,1,1,1,1,0.98481,0.984666,0.984818,0.984676
2021CS51004_2017CS10357,1,1,1,1,0,0,0,0,0.985887,0.985911,0.985734,0.984842
2021CS51086_2020CS10331,0,0,0,0,0,0,0,0,0.121276,0.121276,0.121276,0.121276
2020CS10378_2020CS10384,1,1,1,1,1,1,1,1,0.98593,0.985944,0.984845,0.985591
2021CS10101_2021CS10101,1,1,1,1,1,1,1,1,0.987569,0.987647,0.986579,0.987314
2021CS10588_2021CS10588,0,0,0,0,0,0,0,0,0,0,0,0
