2021CS10014_2021CS50948,1,1,1,1,1,1,1,1,0.802048,0.802066,0.802068,0.80205
2021CS10068_2021CS10077,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10069_2021CS10079,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10071_2021CS10074,1,1,1,1,1,1,1,1,0.95715,0.957182,0.95718,0.95716
2021CS10072_2021CS10075,1,1,1,1,1,1,1,1,0.739257,0.738857,0.737421,0.737407
2021CS10080_2021CS10575,1,1,1,1,1,1,1,1,0.716893,0.716889,0.716878,0.716871
2021CS10081_2021CS10070,1,1,1,1,1,0,0,1,0.893138,0.86194,0.894172,0.894153
2021CS10085_2021CS10559,1,1,1,1,1,1,1,1,0.827886,0.827906,0.827912,0.827896
2021CS10088_2021CS50611,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10090_2021CS50870,1,1,1,1,0,0,0,0,0.720267,0.720695,0.720279,0.72027
2021CS10091_2021CS10091,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10092_2021CS11211,1,1,1,1,1,1,1,1,0.684454,0.679102,0.685482,0.685473
2021CS10093_2021CS10578,1,1,1,1,0,0,0,0,0.633776,0.633775,0.802071,0.80205
2021CS10095_2021CS10569,1,1,1,1,1,1,1,1,0.893553,0.861523,0.894173,0.894154
2021CS10098_2021CS10110,1,1,1,1,1,1,1,1,0.79695,0.798383,0.798367,0.798354
2021CS10099_2021CS10574,0,0,0,0,0,0,0,0,0.4235,0.4235,0.4235,0.4235
2021CS10590_2021CS50608,1,1,1,1,1,1,1,1,0.801644,0.800645,0.802071,0.80205
2021CS10639_2021CS10076,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10891_2021CS10560,1,1,1,1,1,1,1,1,0.800412,0.801843,0.79836,0.799964
2021CS10914_2021CS50599,1,1,1,1,1,1,1,1,0.893138,0.86194,0.894172,0.894153
2021CS10917_2021CS10962,1,1,1,1,1,1,1,1,0.625071,0.625979,0.616283,0.613331
2021CS11010_2021CS50604,1,1,1,1,1,1,1,1,0.78342,0.783426,0.474738,0.474738
2021CS50125_2021CS50612,1,1,1,1,1,0,0,1,0.801644,0.800645,0.802071,0.80205
2021CS50126_2021CS50128,1,1,1,1,1,1,1,1,0.665166,0.652705,0.569908,0.566573
2021CS50129_2021CS50591,1,1,1,1,0,0,0,0,0,0,0,0
2021CS50593_2021CS10103,1,1,1,1,1,1,1,1,0.888624,0.86094,0.888636,0.888615
2021CS50594_2021CS50596,1,1,1,1,1,1,1,1,0.633776,0.633775,0.790371,0.793601
2021CS50595_2021CS10073,1,1,1,1,0,0,0,0,0.955064,0.956935,0.958782,0.953224
2021CS50598_2021CS10084,1,1,1,1,1,1,1,1,0.893138,0.86194,0.894172,0.894153
2021CS50601_2021CS10102,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS50602_2021CS50597,0,0,0,0,0,0,0,0,0.722451,0.742735,0.742735,0.747451
2021CS50605_2021CS10078,1,1,1,1,1,1,1,1,0.692273,0.689839,0.691265,0.691247
2021CS50607_2021CS50609,1,1,1,1,1,1,1,1,0.807474,0.80536,0.803859,0.804851
2021CS50610_2021CS10116,1,1,1,1,0,0,0,0,0.801644,0.800645,0.802071,0.80205
2021CS50613_2021CS10587,1,1,1,1,1,0,0,1,0.785174,0.785191,0.783348,0.783334
2021CS50614_2021CS10118,1,1,1,1,0,0,0,0,0.893138,0.861939,0.894172,0.894153
2021CS50615_2021CS50622,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS50617_2021CS50616,0,0,0,0,0,0,0,0,0,0,0,0
2021CS50746_2021CS10120,1,1,1,1,1,1,1,1,0.903182,0.903156,0.903179,0.903155
2021CS51004_2017CS10357,1,1,1,1,0,0,0,0,0.768573,0.768164,0.766737,0.766732
2021CS51086_2020CS10331,0,0,0,0,0,0,0,0,0.4235,0.4235,0.4235,0.4235
2020CS10378_2020CS10384,1,1,1,1,1,1,1,1,0.796115,0.795106,0.796524,0.796508
2021CS10101_2021CS10101,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10588_2021CS10588,0,0,0,0,0,0,0,0,0,0,0,0
